12255	0.00020614306328592042
12807	0.11018346732632446
13324	0.0007215007215007215
9243	0.00041228612657184083
9645	0.00041228612657184083
1408	0.006081220366934652
11210	0.00041228612657184083
1902	0.0006184291898577612
3285	0.0010307153164296021
13161	0.00041228612657184083
5961	0.00041228612657184083
2743	0.0006184291898577612
12688	0.0016491445062873633
106	0.013605442176870748
13193	0.0008245722531436817
7	0.10523603380746237
4744	0.0003092145949288806
8895	0.0012368583797155224
1993	0.0009276437847866418
13442	0.0009276437847866418
4814	0.0011337868480725624
1011	0.0003092145949288806
5696	0.0009276437847866418
7661	0.0003092145949288806
10721	0.00041228612657184083
8902	0.0008245722531436817
2836	0.0016491445062873633
12380	0.00010307153164296021
6118	0.00010307153164296021
12385	0.00041228612657184083
225	0.01504844361987219
9856	0.00010307153164296021
7944	0.0003092145949288806
5521	0.00010307153164296021
12175	0.010616367759224902
5754	0.0016491445062873633
10650	0.0010307153164296021
2174	0.0003092145949288806
14395	0.0017522160379303236
3948	0.0003092145949288806
8030	0.0003092145949288806
9625	0.00020614306328592042
13378	0.0008245722531436817
6354	0.00020614306328592042
3588	0.0003092145949288806
9548	0.0003092145949288806
1492	0.0003092145949288806
12996	0.005462791177076891
6447	0.0041228612657184084
233	0.030921459492888062
6193	0.0003092145949288806
11540	0.0037105751391465673
11098	0.0005153576582148011
6661	0.00010307153164296021
4068	0.0020614306328592042
10	0.0005153576582148011
14044	0.00041228612657184083
9169	0.0010307153164296021
2398	0.0003092145949288806
699	0.002886002886002886
7034	0.0003092145949288806
12849	0.19160997732426302
8418	0.0003092145949288806
7109	0.0005153576582148011
10557	0.003092145949288806
7479	0.0006184291898577612
11451	0.0003092145949288806
2983	0.0003092145949288806
7350	0.0009276437847866418
3081	0.0006184291898577612
12819	0.00041228612657184083
3598	0.0005153576582148011
421	0.0007215007215007215
5968	0.0008245722531436817
6645	0.00041228612657184083
12829	0.008658008658008658
14007	0.00010307153164296021
659	0.00010307153164296021
3066	0.003092145949288806
8510	0.0007215007215007215
14396	0.0005153576582148011
1727	0.00010307153164296021
3953	0.0003092145949288806
13216	0.014739229024943309
4729	0.0007215007215007215
607	0.00020614306328592042
9524	0.00010307153164296021
10428	0.02514945372088229
11742	0.00041228612657184083
10413	0.013914656771799629
1917	0.00041228612657184083
600	0.0003092145949288806
10212	0.018243661100803957
7015	0.00010307153164296021
6051	0.00020614306328592042
4095	0.0003092145949288806
2797	0.00020614306328592042
4364	0.0003092145949288806
7948	0.0010307153164296021
1481	0.0037105751391465673
3073	0.004638218923933209
2289	0.0008245722531436817
10228	0.0006184291898577612
815	0.016697588126159554
6776	0.00020614306328592042
3112	0.0010307153164296021
11244	0.00020614306328592042
4711	0.00020614306328592042
12987	0.0017522160379303236
14280	0.02463409606266749
14275	0.0020614306328592042
3099	0.0013399299113584827
12795	0.001546072974644403
1530	0.00979179550608122
7117	0.00010307153164296021
11530	0.0020614306328592042
12982	0.0003092145949288806
6491	0.0005153576582148011
7823	0.0003092145949288806
7077	0.0008245722531436817
4695	0.00010307153164296021
10563	0.0013399299113584827
6976	0.00010307153164296021
4599	0.00010307153164296021
10120	0.00020614306328592042
3430	0.004329004329004329
12307	0.00010307153164296021
10805	0.0003092145949288806
4009	0.0006184291898577612
11449	0.0006184291898577612
6708	0.0009276437847866418
14397	0.0006184291898577612
9159	0.00010307153164296021
4150	0.0006184291898577612
546	0.00010307153164296021
531	0.0005153576582148011
198	0.0008245722531436817
11565	0.00020614306328592042
1745	0.0012368583797155224
8250	0.0003092145949288806
