11997	0.01960285132382892
7897	0.0005091649694501018
12136	0.02316700610997963
637	0.0002545824847250509
12747	0.016293279022403257
13783	0.010437881873727087
13246	0.016038696537678206
12062	0.029786150712830955
6857	0.038696537678207736
1965	0.00280040733197556
9438	0.0015274949083503055
13223	0.0007637474541751527
11893	0.013747454175152747
9944	0.013492871690427698
12878	0.002545824847250509
13778	0.014765784114052952
12099	0.0012729124236252544
12508	0.06390020366598777
14370	0.006873727087576374
12218	0.027240325865580447
921	0.0005091649694501018
13083	0.018329938900203666
12036	0.013492871690427698
7310	0.003054989816700611
13031	0.006873727087576374
1250	0.048879837067209775
10861	0.0002545824847250509
1230	0.0007637474541751527
10591	0.003054989816700611
13989	0.0005091649694501018
14387	0.008910386965376781
14388	0.0038187372708757632
8341	0.006873727087576374
12074	0.021894093686354376
2247	0.03462321792260692
14389	0.009674134419551934
14390	0.00280040733197556
13004	0.016293279022403257
178	0.0012729124236252544
11387	0.05244399185336048
12755	0.0033095723014256615
13854	0.00865580448065173
3305	0.0005091649694501018
14391	0.003054989816700611
12112	0.014002036659877799
10589	0.004837067209775967
13953	0.0005091649694501018
8403	0.0002545824847250509
13733	0.00280040733197556
12355	0.002291242362525458
13934	0.00560081466395112
12807	0.02036659877800407
1479	0.0017820773930753563
10039	0.002545824847250509
38	0.03767820773930753
10962	0.0012729124236252544
369	0.015529531568228104
12158	0.0705193482688391
4981	0.0005091649694501018
10700	0.0010183299389002036
124	0.04327902240325865
12295	0.0035641547861507126
14020	0.0035641547861507126
10199	0.09190427698574337
1007	0.0005091649694501018
10271	0.0005091649694501018
13351	0.0035641547861507126
1961	0.002036659877800407
141	0.006109979633401222
4635	0.0002545824847250509
14392	0.018329938900203666
429	0.0035641547861507126
13814	0.009164969450101833
1067	0.010947046843177188
14382	0.008910386965376781
12105	0.002036659877800407
11042	0.002291242362525458
10025	0.0038187372708757632
13758	0.009164969450101833
11489	0.004073319755600814
13880	0.0033095723014256615
14393	0.00840122199592668
4836	0.0005091649694501018
13795	0.020875763747454174
1068	0.013492871690427698
13095	0.0007637474541751527
12876	0.002291242362525458
14225	0.004327902240325865
12230	0.03385947046843177
13782	0.006109979633401222
4181	0.0015274949083503055
7761	0.006873727087576374
906	0.002036659877800407
10923	0.0007637474541751527
12326	0.03385947046843177
12770	0.02545824847250509
6002	0.0007637474541751527
9209	0.0012729124236252544
299	0.0002545824847250509
13767	0.004327902240325865
8693	0.024949083503054987
2482	0.0017820773930753563
13312	0.00865580448065173
10527	0.021894093686354376
10711	0.0002545824847250509
1205	0.00280040733197556
933	0.0002545824847250509
14394	0.029276985743380852
2705	0.002291242362525458
13303	0.0007637474541751527
5291	0.0002545824847250509
10218	0.002036659877800407
7496	0.0002545824847250509
1518	0.0017820773930753563
13908	0.009419551934826883
14341	0.007128309572301425
14244	0.013492871690427698
14114	0.00840122199592668
3116	0.0010183299389002036
2324	0.002291242362525458
9779	0.0002545824847250509
10383	0.03589613034623217
7223	0.0005091649694501018
10559	0.004073319755600814
643	0.0005091649694501018
4428	0.003054989816700611
9562	0.00865580448065173
14395	0.00560081466395112
14396	0.010183299389002035
14397	0.003054989816700611
13750	0.0002545824847250509
391	0.005091649694501018
5602	0.0012729124236252544
6600	0.004837067209775967
14398	0.008910386965376781
14399	0.00280040733197556
11587	0.027494908350305495
14291	0.004837067209775967
14400	0.002036659877800407
13168	0.01171079429735234
13962	0.009674134419551934
7309	0.015020366598778003
12565	0.0033095723014256615
13761	0.009674134419551934
11473	0.0012729124236252544
11095	0.013747454175152747
13184	0.012729124236252545
6936	0.00280040733197556
13862	0.010947046843177188
12738	0.00585539714867617
12891	0.0002545824847250509
13777	0.006619144602851323
1161	0.0002545824847250509
5917	0.0012729124236252544
10597	0.0010183299389002036
14181	0.005091649694501018
13870	0.004582484725050916
13827	0.008146639511201629
4213	0.0005091649694501018
5832	0.0007637474541751527
3925	0.0017820773930753563
1465	0.0002545824847250509
14008	0.004327902240325865
13000	0.017057026476578408
12302	0.004582484725050916
10302	0.0010183299389002036
143	0.009928716904276986
6693	0.0005091649694501018
12840	0.016293279022403257
12181	0.015529531568228104
777	0.0017820773930753563
8297	0.0010183299389002036
11870	0.0010183299389002036
14401	0.0038187372708757632
67	0.02011201629327902
7929	0.0033095723014256615
12701	0.014765784114052952
8992	0.0002545824847250509
5969	0.0017820773930753563
13744	0.0017820773930753563
13277	0.004073319755600814
12793	0.0005091649694501018
13868	0.00560081466395112
14195	0.005091649694501018
10153	0.0017820773930753563
12392	0.0015274949083503055
2274	0.0005091649694501018
3898	0.0012729124236252544
14402	0.007382892057026476
12527	0.002545824847250509
13376	0.003054989816700611
14403	0.00585539714867617
14404	0.0035641547861507126
4795	0.0017820773930753563
14405	0.007382892057026476
12523	0.0010183299389002036
13620	0.002036659877800407
6909	0.0005091649694501018
11485	0.00280040733197556
