24567	6	4290
1984	12	24568
24569	2	20407
24570	6	3561
24571	4	5809
16489	2	24572
24573	6	2271
24574	4	1214
24575	12	24576
24577	2	24578
1999	0	24579
24580	6	1775
24581	2	7572
24582	6	2745
2312	2	24583
24584	6	466
24585	12	24586
24587	2	7037
24588	6	11981
23118	12	24589
4843	6	24590
24591	4	10357
14742	0	24592
24593	6	12336
24594	2	14521
24595	0	4841
24596	2	2533
24597	6	9158
24598	6	24599
2905	2	24600
24601	6	335
24602	6	19811
20462	2	24603
24604	2	6765
24605	4	5466
211	12	24606
24607	6	24608
24609	4	12603
365	2	24610
24611	6	24612
24613	6	10944
24614	2	1836
24615	2	3057
24616	2	13900
24617	6	24618
24619	8	135
24620	12	284
24621	6	4824
14008	6	24622
24623	6	24624
24625	6	24626
24627	6	18297
24628	2	1538
24629	6	1353
24630	8	8057
1648	14	24631
24632	6	24633
24634	6	24269
24635	8	211
24636	6	24637
24638	6	14405
24639	6	16319
15967	6	24640
16545	6	24641
2770	14	24642
24643	2	18265
24644	2	24645
21388	6	24646
8116	12	24647
24648	6	4658
24649	2	6773
1972	0	24650
24651	6	1775
24652	8	311
24653	2	24654
24655	2	5356
24656	6	10017
4209	0	24657
24658	6	5438
18753	2	24659
24660	6	9252
24661	6	14801
24662	6	13532
24663	2	23042
24664	6	3503
6608	6	24665
2639	0	24666
1448	2	24667
24668	6	24669
24670	6	836
4338	2	24671
24672	2	18464
6205	2	24673
24674	6	9575
17559	6	24675
24676	0	21743
24349	2	24677
2214	2	24678
24679	0	24680
24681	6	1780
18016	0	24682
24683	2	24684
24685	6	4639
24686	6	12878
8449	2	24687
24688	6	15688
24689	8	3331
16844	2	24690
924	0	24691
24692	6	353
24693	2	10465
22248	2	24694
24695	4	1441
24696	6	18233
24697	6	10645
24698	6	2646
24699	6	698
24700	6	24701
24702	6	23302
24703	2	24704
24705	6	9559
24706	6	17066
428	14	24707
24708	6	8844
24709	6	2354
24710	2	24711
24712	2	24713
24714	6	5931
24715	0	18998
24716	6	1165
24717	6	900
14535	2	24718
23065	12	24719
24720	8	211
24721	6	5596
24722	2	24723
3213	2	24724
24725	6	462
6979	14	24726
24727	0	23761
24728	2	14560
11267	2	24729
24730	6	14177
24731	2	24732
7255	2	24733
24734	4	3380
12108	12	24735
24736	6	21052
24737	0	24738
24739	6	8134
20569	12	24740
1161	0	24741
24742	6	1165
24743	6	24744
5535	0	24745
24746	2	2457
17386	2	24747
24748	6	24749
16802	0	24750
24751	6	255
21102	0	24752
24753	2	24754
24755	0	9083
24756	6	5757
24757	6	335
24758	6	1288
24759	6	1921
24760	2	24761
9870	2	24762
24763	2	21346
24764	6	1502
24765	6	24766
18216	12	24767
24768	2	24769
24770	6	21323
5672	0	24771
24772	6	24773
4918	12	24774
7926	12	24775
24776	2	24777
24778	6	22498
4788	12	24779
24780	2	1968
24781	20	24317
24782	6	6817
24783	8	24784
24785	2	12333
24786	6	1775
24787	6	11064
24788	2	6641
24789	6	3906
18163	2	24790
24791	6	109
24792	8	211
2620	12	24793
24794	2	2374
8854	6	24795
24796	6	246
17581	12	24797
7385	6	24798
24799	2	12369
24800	6	3118
24801	2	13158
24802	4	225
23095	6	24803
24804	2	19048
7266	4	24805
24806	6	24807
12404	0	24808
24809	6	552
24810	6	255
24258	6	24811
