11815	184	2163
9939	50	6838
3451	130	8416
9811	226	398
1493	278	7543
2085	30	31
4043	20	7232
2360	432	11534
838	34	12779
12472	30	4168
4455	258	617
1138	18	5050
280	30	771
5183	130	1551
2305	6	3920
688	172	882
12454	296	1193
4232	232	9369
1608	168	8439
12780	330	1802
5859	40	1258
11849	180	2479
6562	198	7955
10221	30	209
7630	66	7654
11052	134	12062
12781	352	412
2409	66	7251
533	234	8772
3737	396	7161
218	34	11823
1938	224	1073
80	34	2865
9439	276	324
80	178	3907
4367	14	422
11593	258	279
12732	166	1344
1	390	0
4981	140	12395
4575	20	2763
1432	158	11204
2291	28	428
4764	50	11494
3973	72	755
6499	300	5984
2352	90	11730
10492	46	51
2549	100	3088
456	64	501
9029	18	3021
6671	130	2020
7736	276	7315
5864	110	3529
3194	66	4446
6095	90	4208
6775	294	4362
441	158	12607
3613	14	8682
4396	18	6279
9278	6	4550
1163	26	2022
8967	30	158
11621	166	278
1423	38	8123
2312	110	37
5616	42	6547
9846	18	9373
1365	6	1260
977	18	10659
9796	4	5818
11183	334	7618
2650	156	272
5365	48	53
420	14	2101
5223	28	8938
11329	44	47
3366	110	7498
6952	66	2805
7873	14	9931
415	144	7291
10709	226	3321
37	28	2859
6444	178	5465
98	90	11447
2348	32	10038
1637	66	6075
10077	46	51
6700	14	7302
9515	30	1667
7442	296	240
3070	18	3069
4990	38	7552
9216	156	163
11961	166	3244
4614	134	5478
3142	20	5378
7876	82	80
11257	166	3491
7173	134	1021
9025	18	2841
8799	14	4301
6205	28	295
5695	244	82
9924	18	5366
4295	106	7083
7971	152	3306
10984	154	240
879	110	885
175	18	280
7126	212	47
4990	6	5427
4105	20	1015
4053	130	912
974	18	1248
1167	232	11598
112	290	47
1347	106	2310
1131	48	53
10851	20	12782
2433	20	12412
600	210	12783
12594	46	51
3300	112	9336
9714	118	1602
2606	64	2247
12784	444	10872
11207	154	98
11497	232	10162
11656	118	205
12785	110	4849
11013	130	761
490	118	80
12495	46	51
4006	18	3947
86	206	374
8747	198	2229
5315	144	5930
205	8	1619
4878	464	12786
9391	72	755
9207	28	8540
3032	18	6890
6177	166	1303
9977	30	203
12787	134	7180
5444	38	3741
264	166	1545
3186	466	2389
10835	134	152
10373	64	8418
3164	232	2409
8343	32	12024
12766	392	12766
9821	30	209
8842	246	47
1778	18	759
1188	108	3815
298	30	31
11698	160	7323
3033	14	7147
4225	10	93
5488	98	6803
10118	256	412
12788	28	3136
240	90	12705
7581	112	5640
1359	54	319
838	178	563
80	332	4149
12293	18	3155
2123	112	9197
1823	258	6134
11404	20	973
7739	130	319
7378	166	1414
7734	84	2073
7792	6	6396
11050	296	1193
3308	46	51
12708	140	5508
737	232	12150
3499	18	9115
12099	46	51
