3478	2017	7.848907121751809e-05
3478	9348	1.72072803107621e-05
3478	12546	0.0007271215178494735
3478	11666	4.497005482280663e-05
3478	1332	0.0009476864491073316
3478	11174	2.2275080946629715e-05
3478	1574	3.6574768892966046e-05
3478	10907	2.467612477042879e-05
3478	7161	4.60248214995746e-05
3478	1628	2.614924312907536e-05
3478	8056	6.88795303898908e-05
3478	13120	2.4384408981993632e-05
3478	8566	3.9108272757425165e-05
3478	6725	2.9414004984164164e-05
3478	6433	2.427735205648898e-05
3478	6210	0.00036346156582033154
3478	1072	8.071025117521128e-06
3478	9298	1.6268530965720316e-05
3478	13517	7.740837491934007e-05
3478	7581	5.38048202924301e-05
3478	1396	2.6429845798295622e-05
3478	602	5.872455474897345e-05
3478	2999	4.2278691083919994e-05
3478	13470	2.7820202294507142e-05
3478	173	2.1106306303883872e-05
3478	10913	2.1338025510128052e-05
3478	11041	3.340726614335993e-05
3478	244	6.155085710610293e-05
3478	7479	2.1380293752161483e-05
3478	3381	5.699698316422069e-05
3478	13743	4.60048084336452e-05
3478	8282	1.6689576098357975e-05
3478	11040	2.909173423431817e-05
3478	5404	3.321258963509539e-05
3478	12883	2.61181129876526e-05
3478	9446	2.1982299467342255e-05
3478	11897	3.289610756490268e-05
3478	11775	8.08988740873179e-05
3478	7452	4.7306526490035546e-05
3478	543	9.913721837519459e-05
3478	3268	4.1999471936325416e-05
3478	2337	9.318026131133014e-05
3478	12266	3.541821722248624e-05
3478	5999	4.084942071203865e-05
3478	1039	1.8014977780078798e-05
3478	11558	1.5871889587392784e-05
3478	3496	9.911963064444905e-05
3478	1073	3.119922470038177e-05
3478	989	5.656377181848939e-05
3478	11598	0.000229371024064089
3478	12942	0.0002759483187159044
3478	629	9.325060223593078e-05
3478	3632	2.2631573476170367e-05
3478	8134	0.0001817809545094902
3478	9515	0.00113410761822191
3478	2016	3.859848075962777e-05
3478	8271	0.000303556633158427
3478	4403	2.43927450975617e-05
3478	7850	0.00011029948301278352
3478	13164	2.9465863155749932e-05
3478	3732	2.476939172733083e-05
3478	8246	0.00010817019926110661
3478	6473	2.6231633018418293e-05
3478	6069	6.264673173816958e-05
3478	3953	0.00026332328330378526
3478	8504	1.7942238621764758e-05
3478	9895	3.384567930488622e-05
3478	8875	0.00036346156582033154
3478	6607	4.884222560096395e-05
3478	1987	0.00011248367345127021
3478	991	0.00036346156582033154
3478	1035	6.136189406167128e-05
3478	1036	2.5083896918130736e-05
3478	10008	8.608419263171755e-05
3478	1651	0.0003414697159218329
3478	12210	2.5043192528503083e-05
3478	10807	5.613598377907654e-05
3478	8009	8.667248703732025e-05
3478	150	1.3776137297709314e-05
3478	759	6.880595435454503e-05
3478	4822	6.56661495287862e-05
3478	11180	2.9170410700682142e-05
3478	12431	2.676361390776765e-05
3478	7026	3.396076933818823e-05
3478	12572	2.56502430554079e-05
3478	8437	0.00017369470944728494
3478	8843	1.5473917729319397e-05
3478	10759	2.4341822685490477e-05
3478	2123	8.3518885919864e-05
3478	10707	2.3418318279695858e-05
3478	8664	2.4437750390806922e-05
3478	5449	2.553006074322383e-05
3478	8274	0.00036346156582033154
3478	10169	7.41333607263964e-05
3478	1012	0.00025473462591381335
3478	8010	4.6173596873586316e-05
3478	5902	4.046734407190099e-05
3478	13825	3.229366056434681e-05
3478	12030	5.909078771956271e-05
3478	13828	3.2146219521922043e-05
3478	510	7.159200781422084e-05
3478	364	0.0002687601678518153
3478	174	6.0653888739788926e-05
3478	966	0.000977585673753688
3478	11093	5.9655302127402446e-05
3478	647	1.3255810595016395e-05
3478	4885	3.0458274091833643e-05
3478	8107	0.00014879798078742439
3478	13432	2.1100959294158393e-05
3478	6889	0.0003794059576674096
3478	8423	2.083845004721001e-05
3478	12258	2.4936360454225817e-05
3478	7484	2.8891062413415973e-05
3478	6436	3.12553021082682e-05
3478	8037	3.209147718175074e-05
3478	7576	0.0001257738221685604
3478	12984	4.694114608979538e-05
3478	10278	0.00017858130825502795
3478	10873	5.14063897785441e-05
2017	2123	0.00021340736977743901
2017	8843	1.4076745327924428e-05
2017	7161	5.748837949745216e-05
13209	9220	0.0001493865058116127
13209	2036	9.993641392903254e-06
13209	621	3.995576338665808e-05
13209	2838	0.0001101750842788194
13209	5598	1.2138577634017634e-05
13209	11251	3.250534500487269e-05
