406	98	7074
11561	100	10469
11562	102	11563
11564	104	2476
11565	102	11566
6526	106	11567
6791	108	3533
1131	110	8315
1438	112	8028
11568	104	2463
11569	114	2134
11570	102	11571
166	106	11572
827	110	8020
10281	116	2786
11573	118	11344
11574	104	144
9034	116	9544
3208	98	6110
423	98	5411
2872	110	919
3224	108	19
651	108	3222
5993	120	4660
11575	122	1733
8185	110	7225
11576	122	7327
6088	124	613
2708	110	10369
1767	108	3229
181	110	8163
8955	124	1087
11577	102	11578
53	126	11579
11288	128	9197
436	130	8765
11580	132	840
11581	100	2134
3720	134	7023
9507	110	9048
11582	100	8252
5427	106	11583
11584	100	9931
4764	110	10239
9785	110	3970
11585	104	3212
11586	100	10020
8055	136	11587
11588	100	3681
2463	108	4357
11589	122	809
1072	112	997
4567	116	2786
6369	106	11590
7953	116	8104
6053	98	9077
11591	138	3499
11592	100	492
4458	116	9544
752	106	11593
11594	140	7621
2884	106	11595
11596	132	896
5300	108	1059
11597	122	6718
3555	116	9544
11598	142	5354
2869	110	567
11599	142	8221
2317	106	11600
1737	98	6008
10592	100	2187
11601	122	5456
498	106	11602
6095	124	2090
2	108	6884
1418	106	11603
10444	128	11604
11605	100	7341
2179	98	1152
7342	110	1805
7197	106	11606
9818	128	11607
1876	98	10394
135	106	11608
11609	100	4801
5787	144	193
3988	98	7461
11610	114	2269
1072	110	8241
7241	142	5284
11611	146	2157
1737	108	5964
11612	104	3464
4546	110	8469
2663	128	11613
11614	100	6507
11615	100	8691
1060	108	5300
4165	110	4300
11616	122	129
545	98	4433
1027	148	5207
3067	106	11617
11618	100	6606
11619	122	475
10181	106	11620
233	106	11603
7068	98	2807
3833	150	10140
11621	122	3028
11589	140	2511
11622	102	11623
11624	104	6467
11625	104	7656
1196	152	4680
8619	98	4890
2348	126	11626
697	110	7530
8305	128	11627
10678	98	11628
3014	106	11629
11630	100	4409
8828	124	1545
1012	106	10114
520	126	11631
3269	106	11632
8775	110	4577
10333	120	1822
3046	110	2188
11633	122	332
11634	104	3844
7086	106	11635
5927	106	11636
3644	148	1803
2790	128	11637
11618	100	5888
11638	138	5596
11639	104	7941
11640	102	11619
3181	112	1499
3204	110	7962
1381	126	11641
159	154	333
10047	106	11642
11643	142	2761
11644	104	9040
1831	156	124
1188	108	1927
943	136	1250
10553	128	11622
9697	116	1764
3876	110	5791
5021	106	11645
11646	102	11563
11647	104	7197
11648	158	3316
2908	106	11649
11650	100	5806
7159	108	8168
3867	110	4511
11651	122	7308
11652	100	6204
11653	122	1002
1546	128	11654
11655	102	11656
11657	104	4653
489	128	11658
1155	98	9690
8413	116	9544
843	108	1937
763	130	6852
5348	106	11636
4545	116	9544
11274	106	11659
11660	134	8011
1875	106	11661
9429	110	5970
7159	110	4773
2763	110	5081
11630	100	10819
9834	128	11662
2360	108	1350
1102	108	4409
11663	100	1279
2307	98	5438
11605	100	3183
4326	110	385
90	126	11664
2325	116	11665
6841	106	11666
11648	158	2467
9209	106	11667
11668	160	11223
11669	134	1346
3649	106	11670
8946	128	11671
11571	122	726
456	144	3898
11672	104	684
11673	102	11674
11675	100	4750
3354	108	3355
2440	162	64
807	108	6389
2679	106	11676
11677	142	139
11489	138	3670
1254	106	9809
10592	100	10052
11563	122	6181
1451	116	11678
8573	128	11679
7313	116	2786
11680	100	1398
8442	162	64
5732	106	11681
1767	98	7213
788	106	11682
3329	110	9697
756	150	11683
8501	128	11681
9642	116	8620
7828	144	4122
11684	146	98
11685	122	7399
9387	120	5758
7870	106	11686
11687	100	6877
11609	100	3006
6598	128	11662
4877	116	9544
11688	100	10158
7241	142	1705
5536	108	1399
1172	106	11657
11599	142	3358
1813	108	2861
7846	116	9544
11689	134	1273
2833	134	8575
3386	108	3387
11690	104	1292
4008	108	1751
3329	110	8926
7139	106	11691
9877	116	11692
6412	144	1931
4216	106	11693
1525	116	2786
7629	116	11678
4986	110	228
1814	110	8101
7389	116	8104
9525	116	8620
4116	108	5298
7019	110	9436
2723	108	1002
5823	116	11694
11695	102	11571
11574	102	11696
1273	116	11694
7817	98	1887
6488	110	9561
11697	100	5888
11588	100	1803
11698	100	6195
10218	98	7968
1323	108	2494
1554	108	2266
11699	104	2040
518	98	8825
